InvoiceNo,OrderDate,CustomerKey,ProductKey,SalespersonKey,Quantity,UnitPrice,DiscountPct,GrossSales,NetSales,PaymentMethod,SalesChannel,OrderStatus,CustomerType
INV100866,2024-08-25,C0159,P0032,S001,6,"₹2,652.48",0%,15914.88,15914.88,Bank Transfer,Retail Store,Completed,New
INV100867,2024-01-03,C0090,P0012,S007,6,"₹16,159.67",0%,96958.02,96958.02,Cash,Online,Completed,Returning
INV100868,2024-09-20,C0040,P0027,S002,8,"₹1,793.95",0%,14351.6,14351.6,Bank Transfer,Online,Returned,Repeat
INV100869,2024-07-10,C0077,P0024,S007,3,₹519.42,15%,1558.26,1324.52,Credit Card,Retail Store,Returned,New
INV100870,2024-03-12,C0091,P0028,S001,6,"₹5,127.02",20%,30762.12,24609.7,UPI,Retail Store,Completed,New
INV100871,2024-07-21,C0108,P0022,S001,3,₹391.42,20%,1174.26,939.41,Cash,Distributor,Completed,New
INV100872,2024-08-03,C0126,P0032,S003,6,"₹2,605.11",10%,15630.66,14067.59,Cash,Online,Completed,New
INV100873,2024-01-11,C0033,P0010,S006,9,"₹5,491.37",0%,49422.33,49422.33,UPI,Online,Completed,Repeat
INV100874,2024-11-01,C0003,P0028,S008,5,"₹5,374.79",5%,26873.95,25530.25,Cash, online ,Cancelled,New
INV100875,2024-09-18,C0048,P0016,S005,2,"₹22,605.78",5%,45211.56,42950.98,UPI,Distributor,Returned,New
INV100876,2024-08-30,C0027,P0033,S010,3,₹813.67,0%,2441.01,2441.01,Wallet,Distributor,Completed,New
INV100877,2024-03-02,C0034,P0026,S001,5,₹343.52,0%,1717.6,1717.6,Cash,Online,Cancelled,New
INV100878,2024-02-16,C0014,P0025,S007,9,₹426.15,5%,3835.35,3643.58,UPI,Online,Completed,Repeat
INV100879,2024-09-02,C0016,P0033,S007,1,₹707.17,5%,707.17,671.81,Bank Transfer,Retail Store,Completed,Returning
INV100880,2024-08-02,C0064,P0021,S001,3,₹255.52,0%,766.56,766.56,Bank Transfer,Online,Completed,Repeat
INV100881,2024-05-23,C0156,P0007,S007,3,"₹31,039.15",5%,93117.45,88461.58,Bank Transfer,Retail Store,Completed,New
INV100882,2024-02-19,C0172,P0001,S009,3,"₹76,653.04",5%,229959.12,218461.16,Bank Transfer,Distributor,Cancelled,Returning
INV100883,2024-11-05,C0096,P0016,S005,4,"₹20,560.45",15%,82241.8,69905.53,Credit Card,Online,Cancelled,New
INV100884,2024-01-22,C0151,P0013,S004,8,"₹4,500.78",0%,36006.24,36006.24,Wallet,Distributor,Completed,Repeat
INV100885,2024-08-30,C0052,P0010,S001,3,"₹5,197.17",0%,15591.51,15591.51,Bank Transfer,Distributor,Completed,Repeat
INV100886,2024-08-17,C0162,P0008,S007,2,"₹2,510.26",10%,5020.52,4518.47,Wallet,Online,Completed,Returning
INV100887,2024-05-20,C0179,P0009,S005,1,"₹4,980.57",15%,4980.57,4233.48,UPI,Distributor,Returned,Repeat
INV100888,2024-12-16,C0137,P0033,S002,3,₹784.49,10%,2353.47,2118.12,Cash,Distributor,Returned,Repeat
INV100889,2024-11-06,C0070,P0014,S003,1,"₹18,401.66",0%,18401.66,18401.66,Wallet,Distributor,Completed,Returning
INV100890,2024-08-21,C0129,P0017,S005,4,"₹14,339.42",5%,57357.68,54489.8,Wallet,Online,Completed,New
INV100891,2024-01-24,C0137,P0016,S005,1,"₹19,769.71",20%,19769.71,15815.77,Bank Transfer,Online,Completed,New
INV100892,2024-11-24,C0064,P0014,S009,2,"₹18,625.05",0%,37250.1,37250.1,Wallet,Retail Store,Completed,New
INV100893,2024-12-27,C0141,P0017,S003,7,"₹13,421.63",15%,93951.41,79858.7,Credit Card,Distributor,Completed,Repeat
INV100894,2024-04-22,C0072,P0012,S005,1,"₹17,695.12",15%,17695.12,15040.85,Wallet,Online,Returned,Returning
INV100895,2024-05-11,C0161,P0014,S008,4,"₹17,519.39",5%,70077.56,66573.68,Wallet,Distributor,Returned,New
INV100896,2024-08-16,C0060,P0028,S006,3,"₹5,036.72",10%,15110.16,13599.14,UPI,Retail Store,Completed,New
INV100897,2024-04-06,C0146,P0032,S003,5,"₹2,525.23",0%,12626.15,12626.15,UPI,Retail Store,Cancelled,New
INV100898,2024-02-05,C0037,P0005,S007,4,"₹10,321.16",10%,41284.64,37156.18,Cash,Online,Cancelled,New
INV100899,2024-01-07,C0155,P0007,S007,7,"₹27,154.62",0%,190082.34,190082.34,Credit Card,Distributor,Completed,New
INV100900,2024-05-07,C0022,P0018,S003,10,"₹5,503.22",0%,55032.2,55032.2,Credit Card,Online,Cancelled,Returning
INV100901,2024-06-22,C0022,P0013,S003,8,"₹5,132.45",15%,41059.6,34900.66,UPI,Retail Store,Completed,Repeat
INV100902,2024-03-20,C0063,P0004,S009,5,"₹73,211.69",20%,366058.45,292846.76,Credit Card,Online,Completed,Returning
INV100903,2024-05-31,C0027,P0033,S007,3,₹803.97,0%,2411.91,2411.91,Credit Card,Online,Returned,Repeat
INV100904,2024-03-16,C0091,P0019,S004,7,₹232.93,20%,1630.51,1304.41,Credit Card,Retail Store,Completed,New
INV100905,2024-04-24,C0027,P0019,S006,2,₹213.60,15%,427.2,363.12,credit card,Online,Completed,Returning
INV100906,2024-03-18,C0046,P0028,S009,6,"₹5,112.29",15%,30673.74,26072.68,Cash,Online,Completed,Returning
INV100907,2024-05-26,C0090,P0007,S005,8,"₹28,355.14",20%,226841.12,181472.9,Bank Transfer,Distributor,completed,New
INV100908,2024-03-17,C0168,P0010,S006,3,"₹5,221.17",10%,15663.51,14097.16,Cash,Online,Completed,Returning
INV100909,2024-08-06,C0072,P0010,S002,6,"₹4,998.03",0%,29988.18,29988.18,Cash,Retail Store,Completed,Repeat
INV100910,2024-08-05,C0124,P0027,S010,6,"₹1,990.34",0%,11942.04,11942.04,UPI,Retail Store,Returned,Returning
INV100911,2024-09-11,C0138,P0032,S009,9,"₹2,556.26",0%,23006.34,23006.34,Wallet,Distributor,Returned,Returning
INV100912,2024-10-22,C0178,P0015,S002,4,"₹22,505.92",5%,90023.68,85522.5,Credit Card,Retail Store,Cancelled,Repeat
INV100913,2024-03-09,C0029,P0004,S006,6,"₹70,316.13",0%,421896.78,421896.78,UPI,Distributor,Returned,New
INV100914,2024-04-17,C0058,P0004,S003,2,"₹75,076.99",20%,150153.98,120123.18,Cash,Distributor,Completed,Returning
INV100915,2024-08-05,C0096,P0004,S002,10,"₹72,434.78",0%,724347.8,724347.8,Wallet,Online,Completed,New
INV100916,2024-07-06,C0037,P0006,S004,2,"₹13,712.79",0%,27425.58,27425.58,Cash,Online,Completed,Repeat
INV100917,2024-03-12,C0136,P0020,S008,7,₹496.99,20%,3478.93,2783.14,Credit Card,Retail Store,Completed,New
INV100918,2024-01-31,C0165,P0003,S010,3,"₹46,768.33",15%,140304.99,119259.24,Cash,Retail Store,Returned,Returning
INV100919,2024-12-30,C0067,P0033,S005,4,₹806.30,10%,3225.2,2902.68,Bank Transfer,Online,Cancelled,Repeat
INV100920,2024-03-05,C0055,P0026,S010,1,₹315.91,0%,315.91,315.91,Wallet,Distributor,Completed,Returning
INV100921,2024-08-27,C0123,P0021,S007,7,₹257.92,0%,1805.44,1805.44,Bank Transfer,Distributor,Returned,New
INV100922,2024-05-18,C0028,P0007,S002,6,"₹30,253.57",15%,181521.42,154293.21,Bank Transfer,Online,Completed,Repeat
INV100923,2024-03-24,C0139,P0007,S002,4,"₹26,695.59",15%,106782.36,90765.01,Bank Transfer,Online,Cancelled,New
INV100924,2024-11-22,C0009,P0016,S005,2,"₹21,166.29",15%,42332.58,35982.69,Wallet,Retail Store,Completed,New
INV100925,2024-06-10,C0024,P0020,S001,6,₹547.72,5%,3286.32,3122.0,Wallet,Online,Completed,Repeat
INV100926,2024-07-01,C0034,P0007,S006,7,"₹28,978.24",20%,202847.68,162278.14,Wallet,Online,Completed,Returning
INV100927,2024-07-14,C0123,P0003,S005,3,"₹50,899.09",0%,152697.27,152697.27,Credit Card,Distributor,Completed,Returning
INV100928,2024-04-28,C0056,P0010,S003,9,"₹5,680.86",15%,51127.74,43458.58,Wallet,Distributor,Cancelled,Repeat
INV100929,2024-08-17,C0034,P0022,S005,6,₹434.65,15%,2607.9,2216.71,Cash,Online,Returned,New
INV100930,2024-04-16,C0157,P0005,S003,10,"₹10,453.33",20%,104533.3,83626.64,Credit Card,Online,Completed,Repeat
INV100931,2024-10-07,C0023,P0032,S002,8,"₹2,466.71",5%,19733.68,18747.0,Bank Transfer,Online,Completed,Repeat
INV100932,2024-10-22,C0094,P0023,S002,2,₹83.93,0%,167.86,167.86,Cash,Retail Store,Returned,Repeat
INV100933,2024-08-14,C0167,P0009,S002,10,"₹4,962.39",10%,49623.9,44661.51,Bank Transfer,Retail Store,Returned,Returning
INV100934,2024-12-14,C0034,P0029,S006,9,"₹4,816.89",15%,43352.01,36849.21,Bank Transfer,Online,Returned,Returning
INV100935,2024-08-18,C0068,P0003,S010,1,"₹51,755.40",20%,51755.4,41404.32,Wallet,Online,Completed,New
INV100936,2024-05-28,C0097,P0011,S010,7,"₹7,167.93",0%,50175.51,50175.51,Cash,Distributor,Completed,Repeat
INV100937,2024-08-26,C0120,P0030,S002,2,"₹2,035.69",0%,4071.38,4071.38,Cash,Retail Store,Completed,Repeat
INV100938,2024-06-17,C0017,P0021,S006,10,₹264.94,10%,2649.4,2384.46,Cash,Online,Completed,Repeat
INV100939,2024-01-20,C0140,P0010,S008,3,"₹5,024.66",20%,15073.98,12059.18,Wallet,Online,Cancelled,Repeat
INV100940,2024-02-01,C0093,P0028,S008,4,"₹5,138.25",0%,20553.0,20553.0,Credit Card,Distributor,Returned,Repeat
INV100941,2024-05-09,C0163,P0012,S002,3,"₹16,636.25",0%,49908.75,49908.75,Credit Card,Retail Store,Returned,Repeat
INV100942,2024-09-25,C0055,P0017,S003,1,"₹14,753.96",0%,14753.96,14753.96,Cash,Retail Store,Completed,New
INV100943,2024-04-11,C0090,P0027,S008,8,"₹1,955.92",15%,15647.36,13300.26,UPI,Distributor,Returned,Repeat
INV100944,2024-12-20,C0147,P0025,S001,9,₹393.01,15%,3537.09,3006.53,Wallet,Distributor,Completed,Repeat
INV100945,2024-12-06,C0082,P0001,S003,8,"₹78,395.16",0%,627161.28,627161.28,Bank Transfer,Online,Returned,Repeat
INV100946,2024-09-23,C0001,P0029,S003,8,"₹4,829.41",20%,38635.28,30908.22,Credit Card,Online,Completed,Returning
INV100947,2024-04-06,C0108,P0011,S010,7,"₹7,317.98",0%,51225.86,51225.86,UPI,Distributor,Cancelled,New
INV100948,2024-07-08,C0094,P0002,S005,5,"₹89,174.74",15%,445873.7,378992.65,Credit Card,Distributor,Returned,Returning
INV100949,2024-08-21,C0106,P0027,S006,6,"₹1,876.04",15%,11256.24,9567.8,Bank Transfer,Online,Completed,Repeat
INV100950,2024-08-07,C0096,P0012,S009,10,"₹17,378.76",0%,173787.6,173787.6,Cash,Retail Store,Returned,Returning
INV100951,2024-05-25,C0180,P0007,S002,2,"₹29,655.00",0%,59310.0,59310.0,Wallet,Retail Store,Completed,Repeat
INV100952,2024-11-15,C0140,P0007,S008,9,"₹30,379.02",15%,273411.18,232399.5,Bank Transfer,Retail Store,Completed,New
INV100953,2024-08-20,C0142,P0025,S002,4,₹442.70,10%,1770.8,1593.72,Bank Transfer,Retail Store,Returned,Returning
INV100954,2024-12-26,C0102,P0001,S006,4,"₹75,687.57",15%,302750.28,257337.74,Bank Transfer,Retail Store,Returned,Returning
INV100955,2024-05-03,C0002,P0027,S001,1,"₹1,793.27",0%,1793.27,1793.27,Bank Transfer,Distributor,Cancelled,Repeat
INV100956,2024-06-20,C0044,P0028,S004,9,"₹5,122.02",10%,46098.18,41488.36,Cash,Online,Cancelled,Repeat
INV100957,2024-03-06,C0163,P0025,S003,7,₹414.07,5%,2898.49,2753.57,Cash,Online,Completed,Returning
INV100958,2024-03-05,C0130,P0008,S010,7,"₹2,712.77",20%,18989.39,15191.51,Wallet,Online,Completed,New
INV100959,2024-02-17,C0024,P0002,S007,1,"₹88,509.30",20%,88509.3,70807.44,UPI,Online,Cancelled,Returning
INV100960,2024-10-05,C0021,P0025,S001,3,₹421.81,10%,1265.43,1138.89,Bank Transfer,Online,Completed,Returning
INV100961,2024-04-23,C0077,P0013,S009,4,"₹5,045.63",20%,20182.52,16146.02,Cash,Retail Store,Completed,Repeat
INV100962,2024-02-12,C0037,P0002,S010,2,"₹84,288.78",0%,168577.56,168577.56,Wallet,Online,Completed,New
INV100963,2024-05-24,C0068,P0012,S002,2,"₹18,212.41",10%,36424.82,32782.34,UPI,Retail Store,Completed,Repeat
INV100964,2024-01-12,C0106,P0005,S008,2,"₹9,977.40",0%,19954.8,19954.8,Cash,Retail Store,Returned,New
INV100965,2024-04-02,C0077,P0001,S003,10,"₹79,740.02",20%,797400.2,637920.16,Credit Card,Online,Completed,Repeat
INV100966,2024-09-04,C0158,P0001,S003,9,"₹75,322.49",20%,677902.41,542321.93,Credit Card,Online,Cancelled,New
INV100967,2024-10-01,C0006,P0033,S003,4,₹707.74,5%,2830.96,2689.41,UPI,Online,Completed,New
INV100968,2024-04-22,C0022,P0009,S005,5,"₹5,099.23",10%,25496.15,22946.53,Credit Card,Retail Store,Cancelled,Returning
INV100969,2024-05-30,C0120,P0032,S007,9,"₹2,780.33",10%,25022.97,22520.67,Bank Transfer,Online,Completed,Returning
INV100970,2024-05-23,C0101,P0007,S010,10,"₹27,412.34",5%,274123.4,260417.23,UPI,Distributor,Returned,Repeat
INV100971,2024-08-16,C0109,P0018,S006,10,"₹5,347.51",0%,53475.1,53475.1,Cash, online ,Cancelled,Repeat
INV100972,2024-07-10,C0162,P0005,S008,3,"₹10,397.06",0%,31191.18,31191.18,Bank Transfer,Distributor,Returned,Repeat
INV100973,2024-11-05,C0166,P0023,S007,1,₹77.03,0%,77.03,77.03,Bank Transfer,Retail Store,Completed,Repeat
INV100974,2024-05-05,C0019,P0014,S006,6,"₹19,005.99",0%,114035.94,114035.94,Credit Card,Online,Completed,Returning
INV100975,2024-01-06,C0085,P0014,S008,10,"₹19,353.04",5%,193530.4,183853.88,Wallet,Online,Returned,Repeat
INV100976,2024-11-04,C0055,P0014,S002,9,"₹18,821.88",5%,169396.92,160927.07,Credit Card,Distributor,Returned,Returning
INV100977,2024-08-10,C0082,P0021,S004,4,₹291.16,0%,1164.64,1164.64,Cash,Online,Completed,Repeat
INV100978,2024-03-02,C0032,P0029,S003,10,"₹4,557.53",5%,45575.3,43296.53,UPI,Distributor,Completed,Repeat
INV100979,2024-01-10,C0165,P0001,S008,5,"₹82,687.79",0%,413438.95,413438.95,Cash,Online,Cancelled,Returning
INV100980,2024-01-21,C0087,P0002,S002,8,"₹89,321.33",0%,714570.64,714570.64,Cash,Distributor,Completed,Repeat
INV100981,2024-06-11,C0089,P0026,S002,9,₹321.13,5%,2890.17,2745.66,Credit Card,Retail Store,Completed,Returning
INV100982,2024-08-20,C0127,P0008,S006,10,"₹2,351.68",0%,23516.8,23516.8,Credit Card,Online,Completed,New
INV100983,2024-06-14,C0177,P0028,S004,3,"₹5,120.73",0%,15362.19,15362.19,Bank Transfer,Distributor,Completed,Returning
INV100984,2024-01-27,C0067,P0003,S002,1,"₹46,093.30",5%,46093.3,43788.64,Bank Transfer,Distributor,Cancelled,Repeat
INV100985,2024-05-18,C0179,P0011,S003,10,"₹7,044.14",10%,70441.4,63397.26,Bank Transfer,Online,Cancelled,Repeat
INV100986,2024-11-22,C0115,P0008,S009,9,"₹2,574.91",0%,23174.19,23174.19,Cash,Retail Store,Completed,Returning
INV100987,2024-09-04,C0058,P0006,S005,5,"₹12,657.31",20%,63286.55,50629.24,Wallet,Online,Completed,Returning
INV100988,2024-02-09,C0020,P0032,S001,4,"₹2,675.39",0%,10701.56,10701.56,Cash,Retail Store,Completed,Repeat
INV100989,2024-02-23,C0088,P0014,S010,9,"₹19,235.78",15%,173122.02,147153.72,Bank Transfer,Distributor,Returned,Returning
INV100990,2024-03-19,C0130,P0007,S003,4,"₹28,431.43",5%,113725.72,108039.43,Cash,Distributor,Cancelled,New
INV100991,2024-07-23,C0049,P0005,S005,7,"₹9,975.74",0%,69830.18,69830.18,Wallet,Distributor,Completed,New
INV100992,2024-08-24,C0028,P0008,S004,1,"₹2,415.87",10%,2415.87,2174.28,Credit Card,Retail Store,Cancelled,Repeat
INV100993,2024-06-29,C0068,P0008,S009,2,"₹2,515.34",5%,5030.68,4779.15,UPI,Retail Store,Cancelled,Repeat
INV100994,2024-09-17,C0086,P0004,S008,5,"₹68,025.83",5%,340129.15,323122.69,Cash,Distributor,Returned,New
INV100995,2024-05-30,C0049,P0026,S003,10,₹322.97,5%,3229.7,3068.22,Cash,Distributor,Returned,New
INV100996,2024-12-14,C0013,P0016,S002,4,"₹19,451.28",0%,77805.12,77805.12,Credit Card,Distributor,Completed,New
INV100997,2024-02-03,C0137,P0007,S005,4,"₹29,886.17",15%,119544.68,101612.98,Cash,Retail Store,Returned,New
INV100998,2024-04-22,C0178,P0018,S008,4,"₹5,497.60",0%,21990.4,21990.4,Bank Transfer,Distributor,Completed,Returning
INV100999,2024-11-01,C0074,P0001,S002,3,"₹83,517.47",15%,250552.41,212969.55,Wallet,Retail Store,Completed,Returning
INV101000,2024-05-02,C0044,P0021,S002,3,₹270.25,0%,810.75,810.75,Cash,Online,Completed,Returning
INV101001,2024-08-30,C0110,P0022,S001,3,₹436.32,5%,1308.96,1243.51,UPI,Distributor,Completed,Returning
INV101002,2024-06-29,C0122,P0001,S008,4,"₹73,502.12",10%,294008.48,264607.63,Credit Card,Distributor,Completed,New
INV101003,2024-09-25,C0129,P0011,S003,2,"₹7,265.79",0%,14531.58,14531.58,Bank Transfer,Retail Store,Returned,Returning
INV101004,2024-06-28,C0140,P0017,S008,5,"₹13,785.44",5%,68927.2,65480.84,Bank Transfer,Retail Store,Completed,Returning
INV101005,2024-12-05,C0153,P0031,S002,5,"₹1,010.14",20%,5050.7,4040.56,Credit Card,Online,Returned,New
INV101006,2024-12-03,C0037,P0023,S008,1,₹82.20,0%,82.2,82.2,Cash,Retail Store,Completed,Returning
INV101007,2024-02-15,C0050,P0025,S002,5,₹424.74,20%,2123.7,1698.96,Cash,Distributor,Completed,Repeat
INV101008,2024-12-13,C0090,P0022,S007,10,₹440.53,10%,4405.3,3964.77,Bank Transfer,Retail Store,Completed,New
INV101009,2024-10-23,C0134,P0022,S010,2,₹430.66,10%,861.32,775.19,Wallet,Retail Store,Completed,New
INV101010,2024-01-05,C0128,P0010,S008,3,"₹5,659.28",15%,16977.84,14431.16,Wallet,Distributor,Completed,Repeat
INV101011,2024-09-06,C0074,P0005,S005,1,"₹8,975.55",10%,8975.55,8077.99,Bank Transfer,Distributor,Completed,New
INV101012,2024-09-07,C0079,P0001,S007,6,"₹82,593.30",20%,495559.8,396447.84,Credit Card,Retail Store,Completed,Repeat
INV101013,2024-05-25,C0129,P0010,S002,5,"₹5,683.92",0%,28419.6,28419.6,UPI,Retail Store,Cancelled,New
INV101014,2024-05-28,C0057,P0003,S008,6,"₹51,922.51",0%,311535.06,311535.06,Cash,Retail Store,Returned,New
INV101015,2024-05-13,C0078,P0020,S003,10,₹524.88,10%,5248.8,4723.92,Bank Transfer,Distributor,Completed,Returning
INV101016,2024-04-12,C0065,P0009,S007,9,"₹5,186.51",0%,46678.59,46678.59,Credit Card,Retail Store,Cancelled,Returning
INV101017,2024-08-24,C0140,P0012,S007,7,"₹16,262.61",0%,113838.27,113838.27,Cash,Distributor,Completed,Returning
INV101018,2024-12-16,C0092,P0030,S006,7,"₹1,937.93",10%,13565.51,12208.96,credit card,Retail Store,Completed,Returning
INV101019,2024-01-14,C0108,P0006,S003,10,"₹14,184.66",5%,141846.6,134754.27,Wallet,Distributor,Completed,New
INV101020,2024-11-13,C0140,P0019,S001,7,₹216.03,0%,1512.21,1512.21,Credit Card,Retail Store,Cancelled,Repeat
INV101021,2024-01-28,C0022,P0004,S005,2,"₹73,801.77",5%,147603.54,140223.36,Bank Transfer,Distributor,Returned,Returning
INV101022,2024-06-18,C0016,P0008,S010,9,"₹2,631.50",20%,23683.5,18946.8,UPI,Distributor,Completed,Returning
INV101023,2024-09-10,C0035,P0015,S003,5,"₹23,710.95",20%,118554.75,94843.8,Credit Card,Retail Store,Cancelled,Returning
INV101024,2024-04-12,C0030,P0005,S001,3,"₹10,275.86",15%,30827.58,26203.44,Wallet,Online,Completed,New
INV101025,2024-02-23,C0122,P0002,S009,8,"₹78,811.62",10%,630492.96,567443.66,Credit Card,Retail Store,Returned,Repeat
INV101026,2024-04-04,C0061,P0017,S010,8,"₹14,137.16",20%,113097.28,90477.82,Cash,Online,Completed,New
INV101027,2024-03-13,C0169,P0016,S003,9,"₹21,618.23",20%,194564.07,155651.26,UPI,Retail Store,Returned,Repeat
INV101028,2024-05-28,C0171,P0007,S010,8,"₹29,738.76",5%,237910.08,226014.58,Cash,Retail Store,Completed,Repeat
INV101029,2024-08-01,C0109,P0010,S001,5,"₹4,946.01",10%,24730.05,22257.05,Cash,Online,Cancelled,Repeat
INV101030,2024-01-18,C0166,P0029,S001,6,"₹4,468.93",0%,26813.58,26813.58,Cash,Retail Store,Completed,New
INV101031,2024-07-02,C0129,P0033,S004,6,₹757.25,20%,4543.5,3634.8,Wallet,Online,Completed,Returning
INV101032,2024-03-18,C0091,P0022,S008,3,₹429.98,5%,1289.94,1225.44,Bank Transfer,Retail Store,Completed,Returning
INV101033,2024-09-04,C0097,P0031,S010,3,"₹1,040.62",15%,3121.86,2653.58,Wallet,Distributor,Cancelled,Repeat
INV101034,2024-03-07,C0179,P0021,S010,10,₹281.46,5%,2814.6,2673.87,Cash,Online,Completed,New
INV101035,2024-03-22,C0060,P0007,S002,8,"₹28,852.36",20%,230818.88,184655.1,UPI,Distributor,Completed,New
INV101036,2024-03-30,C0099,P0027,S002,1,"₹1,822.76",15%,1822.76,1549.35,Credit Card,Distributor,Completed,Repeat
INV101037,2024-07-10,C0156,P0002,S003,6,"₹87,541.32",0%,525247.92,525247.92,Cash,Online,Cancelled,Returning
INV101038,2024-04-12,C0051,P0017,S008,8,"₹13,402.08",20%,107216.64,85773.31,UPI,Distributor,Completed,Repeat
INV101039,2024-09-27,C0050,P0006,S010,1,"₹14,560.51",20%,14560.51,11648.41,Credit Card,Online,Completed,New
INV101040,2024-01-03,C0093,P0027,S010,9,"₹1,850.17",0%,16651.53,16651.53,Wallet,Retail Store,Completed,New
INV101041,2024-10-19,C0122,P0033,S006,6,₹802.47,15%,4814.82,4092.6,UPI,Online,Returned,Repeat
INV101042,2024-11-16,C0097,P0005,S010,2,"₹10,124.72",0%,20249.44,20249.44,Bank Transfer,Online,Completed,Repeat
INV101043,2024-04-28,C0014,P0022,S001,4,₹439.01,5%,1756.04,1668.24,Bank Transfer,Retail Store,Completed,New
INV101044,2024-03-21,C0074,P0005,S009,10,"₹10,234.47",0%,102344.7,102344.7,Wallet,Distributor,Completed,Repeat
INV101045,2024-11-12,C0015,P0008,S010,8,"₹2,605.57",5%,20844.56,19802.33,Credit Card,Retail Store,Returned,Repeat
INV101046,2024-04-12,C0086,P0004,S003,4,"₹76,389.15",15%,305556.6,259723.11,Bank Transfer,Distributor,Completed,New
INV101047,2024-09-09,C0019,P0003,S006,2,"₹50,232.61",10%,100465.22,90418.7,Wallet,Online,Cancelled,Repeat
INV101048,2024-03-07,C0070,P0003,S002,1,"₹49,516.14",10%,49516.14,44564.53,Bank Transfer,Retail Store,Returned,Repeat
INV101049,2024-04-26,C0006,P0004,S001,4,"₹73,962.30",15%,295849.2,251471.82,Cash,Distributor,Completed,Returning
INV101050,2024-09-03,C0014,P0025,S007,3,₹426.23,10%,1278.69,1150.82,Wallet,Online,Completed,Repeat
INV101051,2024-03-01,C0158,P0024,S006,4,₹489.74,5%,1958.96,1861.01,Credit Card,Online,Completed,New
INV101052,2024-10-28,C0003,P0015,S007,9,"₹22,673.80",15%,204064.2,173454.57,Credit Card,Distributor,Completed,New
INV101053,2024-02-09,C0015,P0009,S008,3,"₹4,965.93",5%,14897.79,14152.9,Bank Transfer,Distributor,Completed,Repeat
INV101054,2024-03-07,C0156,P0026,S008,2,₹299.68,20%,599.36,479.49,Bank Transfer,Distributor,Completed,Repeat
INV101055,2024-12-27,C0092,P0015,S008,5,"₹25,546.98",5%,127734.9,121348.15,Bank Transfer,Distributor,Completed,Returning
INV101056,2024-05-16,C0082,P0033,S002,1,₹802.55,5%,802.55,762.42,Wallet,Retail Store,Completed,New
INV101057,2024-04-14,C0036,P0015,S005,9,"₹22,974.91",0%,206774.19,206774.19,UPI,Online,Completed,Returning
INV101058,2024-08-13,C0167,P0030,S002,1,"₹2,068.53",10%,2068.53,1861.68,Bank Transfer,Retail Store,completed,Repeat
INV101059,2024-06-02,C0022,P0004,S005,10,"₹72,650.35",10%,726503.5,653853.15,Cash,Retail Store,Returned,New
INV101060,2024-04-24,C0053,P0025,S003,7,₹383.35,15%,2683.45,2280.93,Bank Transfer,Online,Cancelled,Repeat
INV101061,2024-01-14,C0156,P0022,S005,10,₹428.16,0%,4281.6,4281.6,Bank Transfer,Distributor,Cancelled,Repeat
INV101062,2024-08-06,C0015,P0007,S009,7,"₹30,965.68",20%,216759.76,173407.81,Bank Transfer,Distributor,Returned,Repeat
INV101063,2024-10-20,C0146,P0017,S003,7,"₹14,422.42",10%,100956.94,90861.25,UPI,Online,Completed,Repeat
INV101064,2024-12-15,C0071,P0006,S004,9,"₹13,210.10",5%,118890.9,112946.35,Cash,Online,Cancelled,Repeat
INV101065,2024-07-04,C0069,P0017,S010,1,"₹13,448.27",0%,13448.27,13448.27,Bank Transfer,Retail Store,Completed,Repeat
INV101066,2024-08-24,C0005,P0029,S001,8,"₹4,826.84",0%,38614.72,38614.72,Cash,Distributor,Cancelled,New
INV101067,2024-07-28,C0015,P0006,S005,10,"₹13,159.09",15%,131590.9,111852.26,Credit Card,Retail Store,Completed,Repeat
INV101068,2024-05-21,C0067,P0032,S003,4,"₹2,468.70",20%,9874.8,7899.84,Wallet, online ,Completed,New
INV101069,2024-02-28,C0168,P0003,S003,9,"₹50,088.14",10%,450793.26,405713.93,Credit Card,Distributor,Completed,New
INV101070,2024-12-31,C0067,P0017,S001,6,"₹14,361.77",15%,86170.62,73245.03,Wallet,Online,Completed,New
INV101071,2024-02-09,C0130,P0029,S002,9,"₹4,302.96",0%,38726.64,38726.64,Bank Transfer,Distributor,Completed,Returning
INV101072,2024-07-31,C0019,P0028,S005,3,"₹5,237.41",0%,15712.23,15712.23,Bank Transfer,Retail Store,Returned,Returning
INV101073,2024-07-10,C0121,P0019,S010,1,₹214.82,0%,214.82,214.82,Bank Transfer,Online,Cancelled,New
INV101074,2024-02-24,C0156,P0014,S006,9,"₹19,009.94",20%,171089.46,136871.57,Wallet,Distributor,Completed,New
INV101075,2024-07-12,C0150,P0003,S003,7,"₹46,120.22",20%,322841.54,258273.23,Credit Card,Online,Cancelled,Returning
INV101076,2024-10-21,C0162,P0027,S009,2,"₹1,989.15",15%,3978.3,3381.56,Wallet,Retail Store,Cancelled,Returning
INV101077,2024-08-13,C0082,P0018,S004,10,"₹5,603.04",5%,56030.4,53228.88,Bank Transfer,Online,Completed,New
INV101078,2024-08-21,C0081,P0008,S004,8,"₹2,729.43",20%,21835.44,17468.35,Cash,Retail Store,Completed,Repeat
INV101079,2024-10-13,C0130,P0005,S006,8,"₹9,269.10",15%,74152.8,63029.88,Cash,Online,Cancelled,New
INV101080,2024-10-02,C0063,P0027,S010,3,"₹1,825.74",15%,5477.22,4655.64,Bank Transfer,Retail Store,Completed,New
