InvoiceNo,OrderDate,CustomerKey,ProductKey,SalespersonKey,Quantity,UnitPrice,DiscountPct,GrossSales,NetSales,PaymentMethod,SalesChannel,OrderStatus,CustomerType
INV200224,26/07/2025,C0154,P0027,S010,10,2010.83,0.1,20108.3,18097.47,Bank Transfer,Distributor,Cancelled,Returning
INV200225,13/12/2025,C0174,P0030,S002,9,1851.46,0.05,16663.14,15829.98,Bank Transfer,Distributor,Returned,Returning
INV200226,19/10/2025,C0064,P0010,S006,10,5092.85,0.0,50928.5,50928.5,Wallet,Retail Store,Cancelled,Returning
INV200227,10/04/2025,C0045,P0013,S002,3,4670.42,0.0,14011.26,14011.26,UPI,Retail Store,Returned,Returning
INV200228,14/10/2025,C0015,P0027,S010,1,1890.35,0.15,1890.35,1606.8,Cash,Distributor,Completed,Repeat
INV200229,02/08/2025,C0008,P0029,S003,4,4536.32,0.05,18145.28,17238.02,UPI,Distributor,Cancelled,New
INV200230,16/06/2025,C0172,P0024,S004,9,507.21,0.0,4564.89,4564.89,Wallet,Online,Completed,New
INV200231,26/06/2025,C0105,P0008,S003,10,2516.42,0.15,25164.2,21389.57,Credit Card,Distributor,Completed,Repeat
INV200232,30/10/2025,C0092,P0010,S007,5,5505.03,0.0,27525.15,27525.15,Cash,Distributor,Returned,Repeat
INV200233,28/07/2025,C0162,P0005,S004,1,9659.03,0.15,9659.03,8210.18,Cash,Online,Completed,New
INV200234,28/09/2025,C0081,P0022,S002,5,429.47,0.0,2147.35,2147.35,Cash,Distributor,Completed,New
INV200235,28/10/2025,C0080,P0033,S005,1,794.36,0.0,794.36,794.36,UPI,Retail Store,Completed,New
INV200236,04/01/2025,C0171,P0033,S007,10,803.39,0.1,8033.9,7230.51,Cash,Online,Completed,New
INV200237,18/07/2025,C0129,P0013,S002,2,4592.3,0.2,9184.6,7347.68,Wallet,Retail Store,Completed,New
INV200238,03/02/2025,C0097,P0004,S010,5,70296.78,0.0,351483.9,351483.9,Wallet,Online,Completed,New
INV200239,21/08/2025,C0105,P0012,S009,4,18501.84,0.15,74007.36,62906.26,Cash,Distributor,Completed,New
INV200240,08/07/2025,C0057,P0018,S005,1,5207.34,0.1,5207.34,4686.61,Wallet,Retail Store,Returned,New
INV200241,30/01/2025,C0115,P0009,S007,7,5039.91,0.2,35279.37,28223.5,UPI,Retail Store,Completed,Returning
INV200242,17/02/2025,C0126,P0031,S007,1,1017.57,0.0,1017.57,1017.57,Wallet,Online,Completed,New
INV200243,23/07/2025,C0135,P0017,S002,4,13216.85,0.0,52867.4,52867.4,UPI,Online,Completed,Repeat
INV200244,03/07/2025,C0044,P0013,S006,7,4803.91,0.0,33627.37,33627.37,Credit Card,Retail Store,Completed,New
INV200245,26/03/2025,C0174,P0007,S002,10,26646.88,0.0,266468.8,266468.8,Credit Card,Online,Returned,New
INV200246,20/09/2025,C0172,P0021,S003,8,279.76,0.1,2238.08,2014.27,Bank Transfer,Retail Store,Completed,New
INV200247,22/04/2025,C0115,P0005,S009,5,9322.19,0.05,46610.95,44280.4,Credit Card,Distributor,Completed,Returning
INV200248,15/06/2025,C0013,P0010,S007,5,4881.03,0.15,24405.15,20744.38,Credit Card,Retail Store,Completed,Repeat
INV200249,28/01/2025,C0061,P0029,S004,5,4418.95,0.0,22094.75,22094.75,Wallet,Online,Completed,Repeat
INV200250,13/09/2025,C0171,P0033,S003,3,695.58,0.0,2086.74,2086.74,UPI,Distributor,Completed,Repeat
INV200251,29/10/2025,C0138,P0012,S002,4,17314.3,0.05,69257.2,65794.34,Cash,Online,Cancelled,Returning
INV200252,24/06/2025,C0126,P0029,S004,7,4761.33,0.0,33329.31,33329.31,Wallet,Online,Completed,Returning
INV200253,01/04/2025,C0140,P0021,S007,1,265.66,0.05,265.66,252.38,Cash,Distributor,Completed,Repeat
INV200254,26/12/2025,C0151,P0028,S007,2,5368.23,0.1,10736.46,9662.81,Credit Card,Retail Store,Returned,New
INV200255,27/07/2025,C0133,P0010,S001,6,5161.7,0.0,30970.2,30970.2,UPI ,Online,Completed,New
INV200256,25/04/2025,C0162,P0023,S006,3,87.58,0.0,262.74,262.74,Bank Transfer,Online,Completed,Returning
INV200257,18/08/2025,C0027,P0017,S007,10,14393.23,0.0,143932.3,143932.3,Wallet,Distributor,Completed,New
INV200258,20/10/2025,C0036,P0021,S010,7,289.04,0.1,2023.28,1820.95,Credit Card,Distributor,Cancelled,Returning
INV200259,16/12/2025,C0069,P0016,S007,10,21089.4,0.15,210894.0,179259.9,Wallet,Online,Completed,New
INV200260,20/01/2025,C0085,P0003,S010,4,52160.33,0.2,208641.32,166913.06,Cash,Distributor,Cancelled,Returning
INV200261,21/12/2025,C0065,P0033,S005,3,800.39,0.05,2401.17,2281.11,Bank Transfer,Distributor,Cancelled,Returning
INV200262,11/10/2025,C0162,P0005,S002,5,9612.43,0.05,48062.15,45659.04,Wallet,Distributor,Returned,New
INV200263,22/12/2025,C0168,P0029,S002,6,4301.74,0.0,25810.44,25810.44,Wallet,Retail Store,Returned,Repeat
INV200264,02/09/2025,C0051,P0012,S001,10,16639.0,0.1,166390.0,149751.0,Credit Card,Distributor,Completed,Returning
INV200265,18/11/2025,C0170,P0030,S008,10,1960.54,0.15,19605.4,16664.59,Wallet,Online,Cancelled,Returning
INV200266,12/08/2025,C0130,P0032,S003,3,2611.06,0.05,7833.18,7441.52,UPI,Retail Store,Completed,Returning
INV200267,30/09/2025,C0082,P0001,S007,3,79972.66,0.2,239917.98,191934.38,UPI,Retail Store,Completed,Returning
INV200268,18/05/2025,C0008,P0024,S007,7,504.22,0.2,3529.54,2823.63,Cash,ONLINE,Completed,New
INV200269,11/12/2025,C0032,P0011,S005,9,7834.35,0.0,70509.15,70509.15,Bank Transfer,Retail Store,Completed,Repeat
INV200270,04/04/2025,C0135,P0026,S008,10,305.82,0.1,3058.2,2752.38,Bank Transfer,Distributor,Completed,New
INV200271,23/11/2025,C0064,P0009,S009,10,5605.19,0.05,56051.9,53249.3,UPI,Online,Cancelled,Returning
INV200272,22/02/2025,C0088,P0026,S003,5,330.94,0.0,1654.7,1654.7,Bank Transfer,Online,Cancelled,Repeat
INV200273,05/09/2025,C0046,P0022,S007,3,389.64,0.15,1168.92,993.58,Wallet,Online,Completed,Repeat
INV200274,29/09/2025,C0156,P0024,S002,4,463.59,0.15,1854.36,1576.21,Cash,Retail Store,Completed,New
INV200275,27/11/2025,C0126,P0017,S007,9,12801.58,0.05,115214.22,109453.51,Bank Transfer,Retail Store,Completed,Repeat
INV200276,25/04/2025,C0002,P0013,S005,10,5121.14,0.0,51211.4,51211.4,Wallet,Distributor,Completed,New
INV200277,04/09/2025,C0154,P0031,S003,1,1010.5,0.0,1010.5,1010.5,Bank Transfer,Distributor,Completed,Repeat
INV200278,20/01/2025,C0023,P0024,S004,7,462.16,0.05,3235.12,3073.36,Bank Transfer,Retail Store,Completed,Repeat
INV200279,17/06/2025,C0052,P0007,S004,3,29514.85,0.05,88544.55,84117.32,UPI,Retail Store,Returned,Returning
INV200280,26/09/2025,C0025,P0016,S007,8,19426.66,0.05,155413.28,147642.62,Wallet,Retail Store,Completed,Returning
INV200281,26/11/2025,C0028,P0019,S002,1,208.11,0.05,208.11,197.7,Cash,Distributor,Cancelled,New
INV200282,23/12/2025,C0152,P0031,S009,1,1044.49,0.15,1044.49,887.82,UPI,Retail Store,Completed,Repeat
INV200283,04/07/2025,C0034,P0016,S009,9,22143.88,0.15,199294.92,169400.68,Bank Transfer,Retail Store,Completed,New
INV200284,19/06/2025,C0143,P0028,S007,1,5700.68,0.05,5700.68,5415.65,Wallet,Distributor,Returned,Repeat
INV200285,03/10/2025,C0114,P0018,S005,3,5251.13,0.0,15753.39,15753.39,Bank Transfer,Distributor,Completed,Returning
INV200286,09/12/2025,C0072,P0022,S010,7,430.75,0.05,3015.25,2864.49,Bank Transfer,Distributor,Cancelled,Repeat
INV200287,02/04/2025,C0129,P0009,S005,10,5757.84,0.0,57578.4,57578.4,Cash,Retail Store,Completed,New
INV200288,04/01/2025,C0011,P0003,S003,5,50557.18,0.05,252785.9,240146.6,Wallet,Distributor,Completed,New
INV200289,02/05/2025,C0034,P0008,S006,6,2424.54,0.0,14547.24,14547.24,Bank Transfer,Retail Store,Returned,New
INV200290,25/09/2025,C0053,P0028,S009,3,5042.48,0.2,15127.44,12101.95,Bank Transfer,Retail Store,Cancelled,Returning
INV200291,12/11/2025,C0099,P0025,S010,10,412.31,0.2,4123.1,3298.48,Cash,Distributor,Completed,Repeat
INV200292,18/08/2025,C0164,P0029,S005,7,4669.45,0.0,32686.15,32686.15,UPI,Retail Store,Cancelled,Returning
INV200293,27/12/2025,C0043,P0024,S005,4,496.8,0.0,1987.2,1987.2,UPI,Distributor,Cancelled,New
INV200294,10/03/2025,C0049,P0005,S003,4,9134.05,0.15,36536.2,31055.77,Credit Card,Distributor,Completed,Returning
INV200295,17/02/2025,C0016,P0025,S001,2,396.07,0.15,792.14,673.32,Bank Transfer,Retail Store,Completed,New
INV200296,11/10/2025,C0119,P0023,S001,9,84.66,0.0,761.94,761.94,Cash,Distributor,Completed,Returning
INV200297,22/08/2025,C0046,P0012,S006,8,16765.9,0.1,134127.2,120714.48,Bank Transfer,Distributor,Completed,Repeat
INV200298,11/03/2025,C0098,P0010,S010,1,4964.81,0.05,4964.81,4716.57,Credit Card,Distributor,Returned,Repeat
INV200299,03/12/2025,C0142,P0016,S002,7,21114.59,0.0,147802.13,147802.13,UPI,Distributor,Returned,New
INV200300,27/11/2025,C0121,P0012,S002,8,16473.76,0.2,131790.08,105432.06,Cash,Distributor,Completed,Returning
INV200301,02/12/2025,C0150,P0012,S001,6,16356.32,0.0,98137.92,98137.92,Wallet,Distributor,Cancelled,New
INV200302,30/07/2025,C0044,P0007,S007,6,30601.43,0.2,183608.58,146886.86,Credit Card,Distributor,Completed,New
INV200303,11/10/2025,C0141,P0010,S004,3,5395.26,0.05,16185.78,15376.49,UPI,Distributor,Cancelled,New
INV200304,13/06/2025,C0143,P0020,S005,7,509.38,0.0,3565.66,3565.66,Cash,Distributor,Returned,New
INV200305,24/03/2025,C0101,P0019,S004,1,213.56,0.15,213.56,181.53,Bank Transfer,Distributor,Returned,Returning
INV200306,01/03/2025,C0047,P0029,S010,10,4134.57,0.1,41345.7,37211.13,Wallet,Online,Returned,New
INV200307,24/03/2025,C0015,P0022,S004,10,428.32,0.1,4283.2,3854.88,Cash,Distributor,Completed,New
INV200308,09/09/2025,C0084,P0009,S010,9,5136.76,0.15,46230.84,39296.21,UPI,Online,Completed,New
INV200309,06/07/2025,C0102,P0004,S009,4,67326.06,0.0,269304.24,269304.24,Credit Card,Retail Store,Cancelled,Repeat
INV200310,07/11/2025,C0176,P0030,S009,9,2077.1,0.15,18693.9,15889.81,Cash,Retail Store,Completed,Returning
INV200311,27/12/2025,C0096,P0033,S006,3,770.81,0.0,2312.43,2312.43,Cash,Online,Completed,New
INV200312,09/01/2025,C0072,P0020,S004,7,476.14,0.2,3332.98,2666.38,Wallet,Distributor,Completed,New
INV200313,24/08/2025,C0018,P0023,S003,4,82.11,0.2,328.44,262.75,Credit Card,Online,Completed,Returning
INV200314,23/10/2025,C0043,P0023,S001,2,77.28,0.05,154.56,146.83,Bank Transfer,Distributor,Cancelled,New
INV200315,30/01/2025,C0157,P0013,S001,10,5209.56,0.1,52095.6,46886.04,Credit Card,Online,Cancelled,Repeat
INV200316,17/02/2025,C0156,P0008,S003,7,2597.46,0.0,18182.22,18182.22,UPI,Online,Completed,New
INV200317,02/03/2025,C0176,P0030,S007,8,1849.72,0.2,14797.76,11838.21,Credit Card,Distributor,Completed,New
INV200318,27/02/2025,C0098,P0026,S002,3,297.89,0.0,893.67,893.67,Wallet,Distributor,Completed,Repeat
INV200319,11/03/2025,C0088,P0029,S004,4,4669.36,0.15,18677.44,15875.82,UPI,Online,Completed,Returning
INV200320,09/04/2025,C0111,P0025,S006,4,380.78,0.15,1523.12,1294.65,UPI,Retail Store,Completed,Returning
INV200321,23/02/2025,C0039,P0019,S003,2,211.87,0.0,423.74,423.74,Wallet,Distributor,Returned,Returning
INV200322,26/09/2025,C0036,P0022,S001,10,399.82,0.2,3998.2,3198.56,UPI,Online,Cancelled,Repeat
INV200323,12/07/2025,C0033,P0002,S010,4,89552.42,0.2,358209.68,286567.74,Bank Transfer,Distributor,Returned,New
INV200324,02/12/2025,C0001,P0014,S010,10,17110.16,0.05,171101.6,162546.52,Wallet,Retail Store,Completed,New
INV200325,28/04/2025,C0117,P0008,S003,5,2512.24,0.0,12561.2,12561.2,Bank Transfer,Distributor,Completed,Returning
INV200326,07/07/2025,C0100,P0020,S003,4,490.62,0.0,1962.48,1962.48,Credit Card,Distributor,Completed,New
INV200327,14/03/2025,C0124,P0004,S007,2,74033.4,0.05,148066.8,140663.46,Cash,Online,Cancelled,Repeat
INV200328,23/05/2025,C0016,P0011,S010,10,7432.01,0.0,74320.1,74320.1,Credit Card,Retail Store,Returned,Returning
INV200329,12/01/2025,C0106,P0015,S003,3,24572.23,0.05,73716.69,70030.86,Credit Card,Retail Store,Completed,Repeat
INV200330,23/03/2025,C0176,P0001,S004,5,75262.23,0.0,376311.15,376311.15,Credit Card,Online,Cancelled,Repeat
INV200331,27/07/2025,C0128,P0029,S006,7,4580.34,0.05,32062.38,30459.26,Bank Transfer,Retail Store,Cancelled,Returning
INV200332,28/06/2025,C0096,P0019,S007,3,210.71,0.0,632.13,632.13,Credit Card,Online,Completed,Repeat
INV200333,11/08/2025,C0001,P0008,S001,9,2652.74,0.0,23874.66,23874.66,Wallet,Online,Completed,New
INV200334,14/01/2025,C0106,P0015,S002,8,23575.12,0.1,188600.96,169740.86,Credit Card,Retail Store,Completed,Repeat
INV200335,22/09/2025,C0011,P0001,S009,2,80537.09,0.2,161074.18,128859.34,Cash,Online,Completed,Returning
INV200336,16/01/2025,C0028,P0022,S001,8,391.19,0.0,3129.52,3129.52,Credit Card,Retail Store,Returned,New
INV200337,07/05/2025,C0014,P0030,S004,6,2110.13,0.0,12660.78,12660.78,Bank Transfer,Retail Store,Cancelled,Repeat
INV200338,09/09/2025,C0077,P0013,S007,3,4986.94,0.0,14960.82,14960.82,Credit Card,Online,Cancelled,Repeat
INV200339,04/04/2025,C0090,P0023,S008,7,80.27,0.2,561.89,449.51,Bank Transfer,Retail Store,Completed,New
INV200340,03/03/2025,C0144,P0001,S006,4,82211.24,0.2,328844.96,263075.97,UPI,Distributor,Returned,New
INV200341,14/08/2025,C0066,P0028,S007,7,5024.0,0.0,35168.0,35168.0,Wallet,Online,Cancelled,New
INV200342,12/03/2025,C0180,P0031,S001,1,1084.34,0.0,1084.34,1084.34,Cash,Retail Store,Returned,New
INV200343,09/06/2025,C0085,P0002,S002,2,84123.21,0.0,168246.42,168246.42,Cash,Distributor,Returned,New
INV200344,10/05/2025,C0010,P0002,S005,10,85439.26,0.0,854392.6,854392.6,Wallet,Online,Cancelled,Returning
INV200345,29/12/2025,C0162,P0018,S010,1,5046.37,0.05,5046.37,4794.05,Credit Card,Retail Store,Completed,New
INV200346,11/05/2025,C0157,P0033,S001,10,771.92,0.05,7719.2,7333.24,Wallet,Retail Store,Returned,Returning
INV200347,28/09/2025,C0127,P0015,S002,4,24804.1,0.1,99216.4,89294.76,Credit Card,Retail Store,Returned, repeat 
INV200348,12/10/2025,C0075,P0007,S007,7,27332.58,0.0,191328.06,191328.06,Cash,Retail Store,Completed,Repeat
INV200349,03/09/2025,C0147,P0018,S004,4,5477.81,0.0,21911.24,21911.24,Cash,Online,Completed,Returning
INV200350,19/12/2025,C0132,P0019,S010,10,236.84,0.0,2368.4,2368.4,Cash,Online,Completed,Returning
INV200351,16/05/2025,C0043,P0028,S003,1,5358.71,0.0,5358.71,5358.71,Wallet,Retail Store,Cancelled,New
INV200352,24/02/2025,C0023,P0027,S001,3,1948.79,0.2,5846.37,4677.1,Credit Card,Distributor,Completed,New
INV200353,07/10/2025,C0022,P0016,S006,10,20992.52,0.15,209925.2,178436.42,Wallet,Distributor,Returned,New
INV200354,27/02/2025,C0022,P0029,S001,9,4582.53,0.15,41242.77,35056.35,Bank Transfer,Distributor,Cancelled,New
INV200355,06/02/2025,C0140,P0026,S005,5,302.84,0.15,1514.2,1287.07,Credit Card,Retail Store,Completed,Returning
INV200356,20/09/2025,C0060,P0029,S009,6,4802.85,0.1,28817.1,25935.39,Wallet,Online,Completed,New
INV200357,13/05/2025,C0139,P0003,S007,8,49244.5,0.05,393956.0,374258.2,Credit Card,ONLINE,Completed,Repeat
INV200358,16/10/2025,C0022,P0020,S010,7,531.87,0.0,3723.09,3723.09,Credit Card,Online,Cancelled,Repeat
INV200359,12/12/2025,C0152,P0018,S003,10,5192.89,0.2,51928.9,41543.12,Wallet,Online,Returned,Returning
INV200360,20/07/2025,C0149,P0031,S001,5,1021.34,0.0,5106.7,5106.7,UPI,Distributor,Completed,Repeat
INV200361,15/02/2025,C0149,P0028,S002,6,4993.91,0.1,29963.46,26967.11,Wallet,Distributor,Completed,New
INV200362,07/09/2025,C0073,P0015,S006,7,22913.34,0.05,160393.38,152373.71,Cash,Distributor,Returned,New
INV200363,30/05/2025,C0164,P0003,S010,7,50561.05,0.2,353927.35,283141.88,Wallet,Retail Store,Returned,Returning
INV200364,08/05/2025,C0068,P0028,S001,5,5397.0,0.1,26985.0,24286.5,UPI,Online,Returned,New
INV200365,20/03/2025,C0144,P0022,S002,7,388.85,0.0,2721.95,2721.95,Bank Transfer,Distributor,Completed,Returning
INV200366,28/07/2025,C0071,P0009,S001,9,5751.43,0.15,51762.87,43998.44,UPI,Retail Store,Cancelled,Repeat
INV200367,30/09/2025,C0179,P0033,S004,10,800.13,0.0,8001.3,8001.3,UPI,Retail Store,Returned,Repeat
INV200368,19/03/2025,C0135,P0029,S010,10,4438.03,0.0,44380.3,44380.3,Wallet,Online,Completed,Repeat
INV200369,07/02/2025,C0055,P0008,S010,4,2608.81,0.05,10435.24,9913.48,Wallet,Distributor,Completed,New
INV200370,28/07/2025,C0028,P0015,S004,8,24089.42,0.2,192715.36,154172.29,Credit Card,Retail Store,Completed,New
INV200371,23/01/2025,C0066,P0021,S009,9,273.29,0.0,2459.61,2459.61,Credit Card,Online,Completed,Repeat
INV200372,04/06/2025,C0127,P0010,S005,2,4926.83,0.15,9853.66,8375.61,Bank Transfer,Distributor,Completed,New
INV200373,23/12/2025,C0075,P0018,S001,10,5174.88,0.1,51748.8,46573.92,Credit Card,Retail Store,Returned,Returning
INV200374,03/02/2025,C0133,P0009,S005,10,5419.79,0.15,54197.9,46068.21,Wallet,Distributor,Completed,Returning
INV200375,05/10/2025,C0001,P0026,S008,9,300.72,0.0,2706.48,2706.48,Credit Card,Retail Store,Completed,Repeat
INV200376,22/09/2025,C0027,P0015,S006,10,26090.41,0.0,260904.1,260904.1,Cash,Retail Store,Cancelled,Repeat
INV200377,12/11/2025,C0170,P0016,S010,7,21346.45,0.2,149425.15,119540.12,Cash,Retail Store,Cancelled,Repeat
INV200378,18/10/2025,C0080,P0006,S006,6,13044.5,0.15,78267.0,66526.95,Bank Transfer,Distributor,Completed,New
INV200379,05/03/2025,C0158,P0009,S010,3,5652.57,0.0,16957.71,16957.71,Cash,Retail Store,Completed,Returning
INV200380,15/07/2025,C0178,P0003,S006,2,49254.04,0.0,98508.08,98508.08,Cash,Distributor,Completed,New
INV200381,02/11/2025,C0138,P0026,S004,7,308.52,0.05,2159.64,2051.66,UPI,Online,Cancelled,Returning
INV200382,14/05/2025,C0084,P0024,S010,1,493.61,0.1,493.61,444.25,UPI ,Online,Cancelled,Returning
INV200383,30/11/2025,C0147,P0020,S003,5,548.75,0.15,2743.75,2332.19,Bank Transfer,Online,Completed,Repeat
INV200384,12/07/2025,C0097,P0018,S009,10,5199.51,0.1,51995.1,46795.59,Cash,Online,Completed,Repeat
INV200385,15/05/2025,C0042,P0001,S005,6,82983.03,0.1,497898.18,448108.36,Cash,Retail Store,Completed,Returning
INV200386,15/01/2025,C0147,P0029,S005,6,4270.84,0.0,25625.04,25625.04,Wallet,Distributor,Completed,Repeat
INV200387,08/03/2025,C0063,P0024,S005,7,517.18,0.1,3620.26,3258.23,UPI,Retail Store,Completed,Returning
INV200388,29/05/2025,C0014,P0007,S007,6,29463.23,0.15,176779.38,150262.47,UPI,Online,Completed,Returning
INV200389,12/12/2025,C0109,P0011,S003,2,7082.85,0.0,14165.7,14165.7,UPI,Retail Store,Returned,Repeat
INV200390,22/12/2025,C0169,P0031,S005,7,1049.54,0.0,7346.78,7346.78,Wallet,Online,Returned,New
INV200391,23/02/2025,C0021,P0012,S005,2,16908.57,0.0,33817.14,33817.14,Wallet,Retail Store,Cancelled,Returning
INV200392,24/11/2025,C0100,P0004,S001,9,68148.38,0.0,613335.42,613335.42,Wallet,Distributor,Returned,Repeat
INV200393,31/12/2025,C0127,P0009,S004,2,5423.74,0.0,10847.48,10847.48,Bank Transfer,Retail Store,Completed,Repeat
INV200394,17/08/2025,C0035,P0027,S005,3,1993.33,0.2,5979.99,4783.99,Credit Card,Online,Completed,New
INV200395,28/01/2025,C0053,P0017,S004,8,13273.05,0.05,106184.4,100875.18,Bank Transfer,Distributor,Cancelled,Returning
INV200396,17/07/2025,C0137,P0004,S008,9,78214.79,0.05,703933.11,668736.45,UPI,Retail Store,Completed,Returning
INV200397,31/03/2025,C0080,P0009,S002,9,5572.31,0.2,50150.79,40120.63,Wallet,Retail Store,Completed,Repeat
INV200398,18/05/2025,C0013,P0003,S007,5,50665.24,0.05,253326.2,240659.89,Bank Transfer,Distributor,Returned,Repeat
INV200399,16/03/2025,C0051,P0005,S002,3,9151.02,0.0,27453.06,27453.06,Cash,Retail Store,Cancelled,Returning
INV200400,09/09/2025,C0175,P0006,S008,8,14135.89,0.1,113087.12,101778.41,UPI,Distributor,Completed,Returning
INV200401,25/11/2025,C0174,P0011,S008,3,7130.22,0.0,21390.66,21390.66,Wallet,Distributor,Returned,Returning
INV200402,28/03/2025,C0019,P0031,S006,1,1013.94,0.2,1013.94,811.15,Credit Card,Distributor,Returned,New
INV200403,22/01/2025,C0066,P0022,S004,1,418.39,0.1,418.39,376.55,UPI,Retail Store,Cancelled,Returning
INV200404,16/03/2025,C0069,P0015,S006,4,22540.93,0.05,90163.72,85655.53,Credit Card,Distributor,Completed,Returning
INV200405,22/07/2025,C0113,P0031,S009,5,1072.29,0.15,5361.45,4557.23,Cash,Retail Store,Completed,Repeat
INV200406,11/05/2025,C0066,P0024,S005,5,459.41,0.1,2297.05,2067.35,Wallet,Online,Cancelled,Repeat
INV200407,19/12/2025,C0017,P0031,S010,10,999.03,0.0,9990.3,9990.3,Wallet,Online,Completed,Returning
INV200408,18/12/2025,C0167,P0021,S004,10,262.03,0.0,2620.3,2620.3,Cash,Distributor,Cancelled,Returning
INV200409,11/05/2025,C0138,P0025,S010,10,408.01,0.15,4080.1,3468.09,Wallet,Distributor,Cancelled,New
INV200410,20/12/2025,C0154,P0004,S005,6,73620.72,0.1,441724.32,397551.89,UPI,Retail Store,Completed,Repeat
INV200411,19/08/2025,C0175,P0009,S005,7,4959.68,0.0,34717.76,34717.76,Credit Card,Distributor,Cancelled,Returning
INV200412,15/07/2025,C0065,P0012,S005,3,18176.56,0.0,54529.68,54529.68,UPI,Distributor,Returned,New
INV200413,24/09/2025,C0061,P0016,S010,2,22543.87,0.0,45087.74,45087.74,Wallet,Retail Store,Completed,Repeat
INV200414,22/03/2025,C0146,P0014,S003,9,19427.0,0.15,174843.0,148616.55,Wallet,Distributor,Completed,New
INV200415,16/03/2025,C0032,P0003,S002,1,47319.63,0.0,47319.63,47319.63,Credit Card,Online,Completed,Returning
INV200416,25/09/2025,C0099,P0030,S007,7,1820.1,0.0,12740.7,12740.7,Credit Card,Distributor,Cancelled,Returning
INV200417,13/10/2025,C0174,P0031,S007,2,1014.72,0.0,2029.44,2029.44,Bank Transfer,Online,Completed,Repeat
INV200418,17/02/2025,C0074,P0004,S004,9,77689.61,0.05,699206.49,664246.17,UPI,Distributor,Completed,Returning
INV200419,19/09/2025,C0013,P0031,S005,7,1029.83,0.15,7208.81,6127.49,UPI,Retail Store,Completed,Repeat
INV200420,29/10/2025,C0081,P0007,S001,1,30042.9,0.0,30042.9,30042.9,Credit Card,Retail Store,Returned,New
INV200421,02/01/2025,C0095,P0018,S006,10,5204.72,0.1,52047.2,46842.48,Credit Card,Retail Store,Completed,Returning
INV200422,24/01/2025,C0112,P0028,S007,7,5035.29,0.05,35247.03,33484.68,Credit Card,Distributor,Returned,Repeat
INV200423,03/06/2025,C0023,P0006,S004,5,14230.51,0.0,71152.55,71152.55,Wallet,Retail Store,Completed,Repeat
INV200424,11/11/2025,C0152,P0018,S010,8,5276.43,0.0,42211.44,42211.44,Credit Card,Retail Store,Cancelled,New
INV200425,09/08/2025,C0108,P0013,S005,9,4734.93,0.0,42614.37,42614.37,Wallet,Distributor,Cancelled,Repeat
INV200426,23/03/2025,C0100,P0030,S001,9,1975.44,0.0,17778.96,17778.96,Wallet,Distributor,Cancelled,Returning
